Deputy_ID,Deputy_Name,Constituency,Parliamentary_Group,URL,Committee_Name,Committee_URL,Role
129,Gorghiu Alina-Ștefania,3 / ARGEȘ,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=129,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,
129,Gorghiu Alina-Ștefania,3 / ARGEȘ,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=129,Comisia pentru politică externă,http://www.cdep.ro/pls/parlam/structura2015.co?idc=13&cam=2&leg=2024&idl=1,Vicepreşedinte
130,Govor Mircea-Vasile,32 / SATU-MARE,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=130,"Comisia pentru buget, finanţe şi bănci",http://www.cdep.ro/pls/parlam/structura2015.co?idc=2&cam=2&leg=2024&idl=1,Vicepreşedinte
130,Govor Mircea-Vasile,32 / SATU-MARE,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=130,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,
131,Grindeanu Sorin Mihai,37 / TIMIȘ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=131,Comisia pentru afaceri europene,http://www.cdep.ro/pls/parlam/structura2015.co?idc=33&cam=2&leg=2024&idl=1,
132,Grofu Daniel,42 / BUCUREȘTI,POT,https://cdep.ro/pls/parlam/structura2015.mp?idm=132,"Comisia pentru apărare, ordine publică şi siguranţă naţională",http://www.cdep.ro/pls/parlam/structura2015.co?idc=12&cam=2&leg=2024&idl=1,
132,Grofu Daniel,42 / BUCUREȘTI,POT,https://cdep.ro/pls/parlam/structura2015.mp?idm=132,Comisia pentru antreprenoriat şi turism,http://www.cdep.ro/pls/parlam/structura2015.co?idc=240&cam=2&leg=2024&idl=1,Secretar
133,Grosaru Ioana,,Neafiliați,https://cdep.ro/pls/parlam/structura2015.mp?idm=133,Comisia pentru egalitatea de şanse pentru femei şi bărbaţi,http://www.cdep.ro/pls/parlam/structura2015.co?idc=20&cam=2&leg=2024&idl=1,
134,Grosu Veronica,35 / SUCEAVA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=134,"Comisia pentru buget, finanţe şi bănci",http://www.cdep.ro/pls/parlam/structura2015.co?idc=2&cam=2&leg=2024&idl=1,
134,Grosu Veronica,35 / SUCEAVA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=134,Comisia pentru învăţământ,http://www.cdep.ro/pls/parlam/structura2015.co?idc=9&cam=2&leg=2024&idl=1,
135,Groza Cãlin-Florin,26 / MARAMUREȘ,POT,https://cdep.ro/pls/parlam/structura2015.mp?idm=135,Comisia pentru transporturi şi infrastructură,http://www.cdep.ro/pls/parlam/structura2015.co?idc=34&cam=2&leg=2024&idl=1,Secretar
136,Gurlui Silviu-Octavian,24 / IAȘI,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=136,Comisia pentru mediu şi echilibru ecologic,http://www.cdep.ro/pls/parlam/structura2015.co?idc=46&cam=2&leg=2024&idl=1,
136,Gurlui Silviu-Octavian,24 / IAȘI,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=136,Comisia pentru știință și tehnologie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=72&cam=2&leg=2024&idl=1,Vicepreşedinte
137,Gușã Andrei-Cosmin,31 / PRAHOVA,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=137,Comisia pentru tineret și sport,http://www.cdep.ro/pls/parlam/structura2015.co?idc=78&cam=2&leg=2024&idl=1,Secretar
138,Hagiu Augustin-Florin,8 / BRAȘOV,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=138,Comisia pentru transporturi şi infrastructură,http://www.cdep.ro/pls/parlam/structura2015.co?idc=34&cam=2&leg=2024&idl=1,
138,Hagiu Augustin-Florin,8 / BRAȘOV,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=138,Comisia pentru antreprenoriat şi turism,http://www.cdep.ro/pls/parlam/structura2015.co?idc=240&cam=2&leg=2024&idl=1,
139,Hajdu Gábor,21 / HARGHITA,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=139,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,
139,Hajdu Gábor,21 / HARGHITA,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=139,Comisia pentru politică externă,http://www.cdep.ro/pls/parlam/structura2015.co?idc=13&cam=2&leg=2024&idl=1,Preşedinte
140,Hangan Pollyanna-Hanellore,22 / HUNEDOARA,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=140,"Comisia pentru politică economică, reformă şi privatizare",http://www.cdep.ro/pls/parlam/structura2015.co?idc=1&cam=2&leg=2024&idl=1,
141,Holban Georgeta-Carmen,16 / DÂMBOVIȚA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=141,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,
141,Holban Georgeta-Carmen,16 / DÂMBOVIȚA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=141,Comisia pentru egalitatea de şanse pentru femei şi bărbaţi,http://www.cdep.ro/pls/parlam/structura2015.co?idc=20&cam=2&leg=2024&idl=1,Vicepreşedinte
142,Hristu Cosmin,14 / CONSTANȚA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=142,Comisia pentru transporturi şi infrastructură,http://www.cdep.ro/pls/parlam/structura2015.co?idc=34&cam=2&leg=2024&idl=1,
143,Huțucã Bogdan-Iulian,14 / CONSTANȚA,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=143,"Comisia pentru buget, finanţe şi bănci",http://www.cdep.ro/pls/parlam/structura2015.co?idc=2&cam=2&leg=2024&idl=1,Preşedinte
144,Iagãr Monica,32 / SATU-MARE,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=144,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,
144,Iagãr Monica,32 / SATU-MARE,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=144,Comisia pentru tineret și sport,http://www.cdep.ro/pls/parlam/structura2015.co?idc=78&cam=2&leg=2024&idl=1,
145,Iancu Marius-Ionel,30 / OLT,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=145,"Comisia pentru buget, finanţe şi bănci",http://www.cdep.ro/pls/parlam/structura2015.co?idc=2&cam=2&leg=2024&idl=1,
146,Ibram Iusein,,Minoritati,https://cdep.ro/pls/parlam/structura2015.mp?idm=146,"Comisia pentru drepturile omului, culte şi problemele minorităţilor naţionale",http://www.cdep.ro/pls/parlam/structura2015.co?idc=5&cam=2&leg=2024&idl=1,Preşedinte
147,Intotero Natalia-Elena,22 / HUNEDOARA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=147,Comisia pentru învăţământ,http://www.cdep.ro/pls/parlam/structura2015.co?idc=9&cam=2&leg=2024&idl=1,Preşedinte (până în  dec. 2024)
147,Intotero Natalia-Elena,22 / HUNEDOARA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=147,Comisia pentru comunităţile de români din afara graniţelor ţării,http://www.cdep.ro/pls/parlam/structura2015.co?idc=32&cam=2&leg=2024&idl=1,
148,Ion Nicolae-Mirel,34 / SIBIU,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=148,"Comisia pentru apărare, ordine publică şi siguranţă naţională",http://www.cdep.ro/pls/parlam/structura2015.co?idc=12&cam=2&leg=2024&idl=1,
149,Ion Stelian-Cristian,14 / CONSTANȚA,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=149,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,Vicepreşedinte
150,Ionescu Monica,29 / NEAMȚ,POT,https://cdep.ro/pls/parlam/structura2015.mp?idm=150,"Comisia pentru drepturile omului, culte şi problemele minorităţilor naţionale",http://www.cdep.ro/pls/parlam/structura2015.co?idc=5&cam=2&leg=2024&idl=1,Vicepreşedinte
151,Ionescu Radu-Mihail,4 / BACÃU,POT,https://cdep.ro/pls/parlam/structura2015.mp?idm=151,Comisia pentru constituționalitate,http://www.cdep.ro/pls/parlam/structura2015.co?idc=71&cam=2&leg=2024&idl=1,Vicepreşedinte
152,Ionescu Tudor,3 / ARGEȘ,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=152,Comisia pentru regulament,http://www.cdep.ro/pls/parlam/structura2015.co?idc=23&cam=2&leg=2024&idl=1,
153,Iordache Ion,20 / GORJ,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=153,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,
154,Iosub Cosmin-Teodor,17 / DOLJ,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=154,Comisia pentru tehnologia informaţiei şi comunicaţiilor,http://www.cdep.ro/pls/parlam/structura2015.co?idc=19&cam=2&leg=2024&idl=1,
155,Irimia Ancuța-Florina,24 / IAȘI,POT,https://cdep.ro/pls/parlam/structura2015.mp?idm=155,"Comisia pentru drepturile omului, culte şi problemele minorităţilor naţionale",http://www.cdep.ro/pls/parlam/structura2015.co?idc=5&cam=2&leg=2024&idl=1,Vicepreşedinte
155,Irimia Ancuța-Florina,24 / IAȘI,POT,https://cdep.ro/pls/parlam/structura2015.mp?idm=155,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,
156,Isac Marius-Adrian,11 / CARAȘ-SEVERIN,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=156,Comisia pentru administraţie publică şi amenajarea teritoriului,http://www.cdep.ro/pls/parlam/structura2015.co?idc=6&cam=2&leg=2024&idl=1,
156,Isac Marius-Adrian,11 / CARAȘ-SEVERIN,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=156,Comisia pentru mediu şi echilibru ecologic,http://www.cdep.ro/pls/parlam/structura2015.co?idc=46&cam=2&leg=2024&idl=1,Vicepreşedinte
157,Ivan Bogdan-Gruia,6 / BISTRIȚA-NÃSÃUD,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=157,Comisia pentru tehnologia informaţiei şi comunicaţiilor,http://www.cdep.ro/pls/parlam/structura2015.co?idc=19&cam=2&leg=2024&idl=1,Vicepreşedinte (până în  dec. 2024)
157,Ivan Bogdan-Gruia,6 / BISTRIȚA-NÃSÃUD,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=157,Comisia pentru știință și tehnologie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=72&cam=2&leg=2024&idl=1,
158,Jianu Iosif-Florin,18 / GALAȚI,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=158,Comisia pentru afaceri europene,http://www.cdep.ro/pls/parlam/structura2015.co?idc=33&cam=2&leg=2024&idl=1,
158,Jianu Iosif-Florin,18 / GALAȚI,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=158,Comisia pentru mediu şi echilibru ecologic,http://www.cdep.ro/pls/parlam/structura2015.co?idc=46&cam=2&leg=2024&idl=1,
159,Kántor Boglárka,39 / VASLUI,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=159,Comisia pentru învăţământ,http://www.cdep.ro/pls/parlam/structura2015.co?idc=9&cam=2&leg=2024&idl=1,
159,Kántor Boglárka,39 / VASLUI,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=159,Comisia pentru tineret și sport,http://www.cdep.ro/pls/parlam/structura2015.co?idc=78&cam=2&leg=2024&idl=1,
160,Kelemen Hunor,21 / HARGHITA,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=160,"Comisia pentru cultură, arte, mijloace de informare în masă",http://www.cdep.ro/pls/parlam/structura2015.co?idc=10&cam=2&leg=2024&idl=1,
160,Kelemen Hunor,21 / HARGHITA,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=160,"Comisia pentru apărare, ordine publică şi siguranţă naţională",http://www.cdep.ro/pls/parlam/structura2015.co?idc=12&cam=2&leg=2024&idl=1,
161,Kolcsár Anquetil-Károly,28 / MUREȘ,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=161,"Comisia pentru buget, finanţe şi bănci",http://www.cdep.ro/pls/parlam/structura2015.co?idc=2&cam=2&leg=2024&idl=1,
161,Kolcsár Anquetil-Károly,28 / MUREȘ,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=161,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,
162,Koler Eduard-Virgil,27 / MEHEDINȚI,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=162,"Comisia pentru buget, finanţe şi bănci",http://www.cdep.ro/pls/parlam/structura2015.co?idc=2&cam=2&leg=2024&idl=1,
162,Koler Eduard-Virgil,27 / MEHEDINȚI,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=162,"Comisia pentru apărare, ordine publică şi siguranţă naţională",http://www.cdep.ro/pls/parlam/structura2015.co?idc=12&cam=2&leg=2024&idl=1,
162,Koler Eduard-Virgil,27 / MEHEDINȚI,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=162,Comisia pentru mediu şi echilibru ecologic,http://www.cdep.ro/pls/parlam/structura2015.co?idc=46&cam=2&leg=2024&idl=1,
163,Könczei Csaba,15 / COVASNA,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=163,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,Vicepreşedinte
163,Könczei Csaba,15 / COVASNA,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=163,"Comisia pentru cercetarea abuzurilor, corupţiei şi pentru petiţii",http://www.cdep.ro/pls/parlam/structura2015.co?idc=14&cam=2&leg=2024&idl=1,
164,Kroncsiș Sebastian-Andrei,34 / SIBIU,POT,https://cdep.ro/pls/parlam/structura2015.mp?idm=164,Comisia pentru învăţământ,http://www.cdep.ro/pls/parlam/structura2015.co?idc=9&cam=2&leg=2024&idl=1,
165,Kulcsár-Terza József-György,15 / COVASNA,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=165,"Comisia pentru drepturile omului, culte şi problemele minorităţilor naţionale",http://www.cdep.ro/pls/parlam/structura2015.co?idc=5&cam=2&leg=2024&idl=1,
165,Kulcsár-Terza József-György,15 / COVASNA,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=165,Comisia pentru antreprenoriat şi turism,http://www.cdep.ro/pls/parlam/structura2015.co?idc=240&cam=2&leg=2024&idl=1,
166,Ladányi László-Zsolt,21 / HARGHITA,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=166,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,Secretar
166,Ladányi László-Zsolt,21 / HARGHITA,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=166,Comisia pentru regulament,http://www.cdep.ro/pls/parlam/structura2015.co?idc=23&cam=2&leg=2024&idl=1,
167,Lazãr Teodor,4 / BACÃU,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=167,"Comisia pentru apărare, ordine publică şi siguranţă naţională",http://www.cdep.ro/pls/parlam/structura2015.co?idc=12&cam=2&leg=2024&idl=1,
168,Lãpușan Remus-Gabriel,13 / CLUJ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=168,"Comisia pentru politică economică, reformă şi privatizare",http://www.cdep.ro/pls/parlam/structura2015.co?idc=1&cam=2&leg=2024&idl=1,Secretar
169,Lãzãroi Ioan,35 / SUCEAVA,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=169,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,
170,Lipã Elisabeta,7 / BOTOȘANI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=170,Comisia pentru tineret și sport,http://www.cdep.ro/pls/parlam/structura2015.co?idc=78&cam=2&leg=2024&idl=1,Vicepreşedinte
171,Longher Ghervazen,,Minoritati,https://cdep.ro/pls/parlam/structura2015.mp?idm=171,Comisia pentru industrii şi servicii,http://www.cdep.ro/pls/parlam/structura2015.co?idc=3&cam=2&leg=2024&idl=1,
171,Longher Ghervazen,,Minoritati,https://cdep.ro/pls/parlam/structura2015.mp?idm=171,"Comisia pentru cercetarea abuzurilor, corupţiei şi pentru petiţii",http://www.cdep.ro/pls/parlam/structura2015.co?idc=14&cam=2&leg=2024&idl=1,
172,Lõrincz Ștefan-Iulian,43 / DIASPORA,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=172,Comisia pentru politică externă,http://www.cdep.ro/pls/parlam/structura2015.co?idc=13&cam=2&leg=2024&idl=1,Secretar
172,Lõrincz Ștefan-Iulian,43 / DIASPORA,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=172,Comisia pentru comunităţile de români din afara graniţelor ţării,http://www.cdep.ro/pls/parlam/structura2015.co?idc=32&cam=2&leg=2024&idl=1,Vicepreşedinte
173,Lovin Ramona,43 / DIASPORA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=173,Comisia pentru comunităţile de români din afara graniţelor ţării,http://www.cdep.ro/pls/parlam/structura2015.co?idc=32&cam=2&leg=2024&idl=1,Vicepreşedinte
174,Lungu Romeo-Daniel,10 / BUZÃU,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=174,Comisia pentru tineret și sport,http://www.cdep.ro/pls/parlam/structura2015.co?idc=78&cam=2&leg=2024&idl=1,
175,Macovei Ilie Simona-Elena,24 / IAȘI,SOS RO,https://cdep.ro/pls/parlam/structura2015.mp?idm=175,"Comisia pentru cercetarea abuzurilor, corupţiei şi pentru petiţii",http://www.cdep.ro/pls/parlam/structura2015.co?idc=14&cam=2&leg=2024&idl=1,Vicepreşedinte
176,Magyar Loránd-Bálint,32 / SATU-MARE,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=176,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,
176,Magyar Loránd-Bálint,32 / SATU-MARE,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=176,Comisia pentru antreprenoriat şi turism,http://www.cdep.ro/pls/parlam/structura2015.co?idc=240&cam=2&leg=2024&idl=1,
177,Manole Petre-Florin,42 / BUCUREȘTI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=177,"Comisia pentru apărare, ordine publică şi siguranţă naţională",http://www.cdep.ro/pls/parlam/structura2015.co?idc=12&cam=2&leg=2024&idl=1,Vicepreşedinte
177,Manole Petre-Florin,42 / BUCUREȘTI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=177,Comisia pentru politică externă,http://www.cdep.ro/pls/parlam/structura2015.co?idc=13&cam=2&leg=2024&idl=1,
178,Manta Claudiu,20 / GORJ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=178,Comisia pentru industrii şi servicii,http://www.cdep.ro/pls/parlam/structura2015.co?idc=3&cam=2&leg=2024&idl=1,Secretar
178,Manta Claudiu,20 / GORJ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=178,Comisia pentru tehnologia informaţiei şi comunicaţiilor,http://www.cdep.ro/pls/parlam/structura2015.co?idc=19&cam=2&leg=2024&idl=1,
178,Manta Claudiu,20 / GORJ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=178,Comisia pentru mediu şi echilibru ecologic,http://www.cdep.ro/pls/parlam/structura2015.co?idc=46&cam=2&leg=2024&idl=1,
179,Marinescu Radu,17 / DOLJ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=179,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,
179,Marinescu Radu,17 / DOLJ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=179,"Comisia pentru cercetarea abuzurilor, corupţiei şi pentru petiţii",http://www.cdep.ro/pls/parlam/structura2015.co?idc=14&cam=2&leg=2024&idl=1,
180,Markó Attila-Gabor,28 / MUREȘ,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=180,"Comisia pentru drepturile omului, culte şi problemele minorităţilor naţionale",http://www.cdep.ro/pls/parlam/structura2015.co?idc=5&cam=2&leg=2024&idl=1,Secretar
180,Markó Attila-Gabor,28 / MUREȘ,UDMR,https://cdep.ro/pls/parlam/structura2015.mp?idm=180,Comisia pentru afaceri europene,http://www.cdep.ro/pls/parlam/structura2015.co?idc=33&cam=2&leg=2024&idl=1,
181,Marussi George-Nicolae,31 / PRAHOVA,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=181,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,
181,Marussi George-Nicolae,31 / PRAHOVA,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=181,Comisia pentru știință și tehnologie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=72&cam=2&leg=2024&idl=1,
182,Matei Aneta,19 / GIURGIU,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=182,Comisia pentru administraţie publică şi amenajarea teritoriului,http://www.cdep.ro/pls/parlam/structura2015.co?idc=6&cam=2&leg=2024&idl=1,
182,Matei Aneta,19 / GIURGIU,PNL,https://cdep.ro/pls/parlam/structura2015.mp?idm=182,Comisia pentru egalitatea de şanse pentru femei şi bărbaţi,http://www.cdep.ro/pls/parlam/structura2015.co?idc=20&cam=2&leg=2024&idl=1,
183,Matei Sergiu-Lucian,25 / ILFOV,POT,https://cdep.ro/pls/parlam/structura2015.mp?idm=183,Comisia pentru mediu şi echilibru ecologic,http://www.cdep.ro/pls/parlam/structura2015.co?idc=46&cam=2&leg=2024&idl=1,
184,Matichescu Mirela-Florența,14 / CONSTANȚA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=184,"Comisia pentru apărare, ordine publică şi siguranţă naţională",http://www.cdep.ro/pls/parlam/structura2015.co?idc=12&cam=2&leg=2024&idl=1,Secretar
184,Matichescu Mirela-Florența,14 / CONSTANȚA,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=184,"Comisia pentru cercetarea abuzurilor, corupţiei şi pentru petiţii",http://www.cdep.ro/pls/parlam/structura2015.co?idc=14&cam=2&leg=2024&idl=1,
185,Matieș Cãlin-Gheorghe,1 / ALBA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=185,"Comisia pentru agricultură, silvicultură, industrie alimentară şi servicii specifice",http://www.cdep.ro/pls/parlam/structura2015.co?idc=4&cam=2&leg=2024&idl=1,Vicepreşedinte
185,Matieș Cãlin-Gheorghe,1 / ALBA,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=185,"Comisia pentru apărare, ordine publică şi siguranţă naţională",http://www.cdep.ro/pls/parlam/structura2015.co?idc=12&cam=2&leg=2024&idl=1,
186,Mãrgãrit Miticã-Marius,18 / GALAȚI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=186,"Comisia pentru apărare, ordine publică şi siguranţă naţională",http://www.cdep.ro/pls/parlam/structura2015.co?idc=12&cam=2&leg=2024&idl=1,
186,Mãrgãrit Miticã-Marius,18 / GALAȚI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=186,Comisia pentru regulament,http://www.cdep.ro/pls/parlam/structura2015.co?idc=23&cam=2&leg=2024&idl=1,Preşedinte
187,Merka Adrian-Miroslav,,Minoritati,https://cdep.ro/pls/parlam/structura2015.mp?idm=187,"Comisia pentru buget, finanţe şi bănci",http://www.cdep.ro/pls/parlam/structura2015.co?idc=2&cam=2&leg=2024&idl=1,
187,Merka Adrian-Miroslav,,Minoritati,https://cdep.ro/pls/parlam/structura2015.mp?idm=187,Comisia pentru tineret și sport,http://www.cdep.ro/pls/parlam/structura2015.co?idc=78&cam=2&leg=2024&idl=1,Vicepreşedinte
188,Miclãu Samuel-Virgil,11 / CARAȘ-SEVERIN,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=188,Comisia pentru învăţământ,http://www.cdep.ro/pls/parlam/structura2015.co?idc=9&cam=2&leg=2024&idl=1,
188,Miclãu Samuel-Virgil,11 / CARAȘ-SEVERIN,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=188,Comisia pentru egalitatea de şanse pentru femei şi bărbaţi,http://www.cdep.ro/pls/parlam/structura2015.co?idc=20&cam=2&leg=2024&idl=1,
189,Mihaiu Radu-Nicolae,42 / BUCUREȘTI,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=189,Comisia pentru administraţie publică şi amenajarea teritoriului,http://www.cdep.ro/pls/parlam/structura2015.co?idc=6&cam=2&leg=2024&idl=1,Vicepreşedinte
189,Mihaiu Radu-Nicolae,42 / BUCUREȘTI,USR,https://cdep.ro/pls/parlam/structura2015.mp?idm=189,Comisia pentru tehnologia informaţiei şi comunicaţiilor,http://www.cdep.ro/pls/parlam/structura2015.co?idc=19&cam=2&leg=2024&idl=1,
190,Mihalcea Ioan,42 / BUCUREȘTI,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=190,Comisia pentru politică externă,http://www.cdep.ro/pls/parlam/structura2015.co?idc=13&cam=2&leg=2024&idl=1,Vicepreşedinte
191,Mihalcea Remus-Gabriel,3 / ARGEȘ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=191,Comisia pentru sănătate şi familie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=8&cam=2&leg=2024&idl=1,Vicepreşedinte
191,Mihalcea Remus-Gabriel,3 / ARGEȘ,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=191,Comisia pentru știință și tehnologie,http://www.cdep.ro/pls/parlam/structura2015.co?idc=72&cam=2&leg=2024&idl=1,
192,Mihalcea Silvia-Claudia,11 / CARAȘ-SEVERIN,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=192,"Comisia juridică, de disciplină şi imunităţi",http://www.cdep.ro/pls/parlam/structura2015.co?idc=11&cam=2&leg=2024&idl=1,
192,Mihalcea Silvia-Claudia,11 / CARAȘ-SEVERIN,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=192,Comisia pentru constituționalitate,http://www.cdep.ro/pls/parlam/structura2015.co?idc=71&cam=2&leg=2024&idl=1,
193,Mihãescu Mugur,30 / OLT,AUR,https://cdep.ro/pls/parlam/structura2015.mp?idm=193,Comisia pentru antreprenoriat şi turism,http://www.cdep.ro/pls/parlam/structura2015.co?idc=240&cam=2&leg=2024&idl=1,Vicepreşedinte
194,Mihuți Bogdan-Florian,30 / OLT,PSD,https://cdep.ro/pls/parlam/structura2015.mp?idm=194,Comisia pentru tehnologia informaţiei şi comunicaţiilor,http://www.cdep.ro/pls/parlam/structura2015.co?idc=19&cam=2&leg=2024&idl=1,
